Report generated on: 09-05-2022 12:09:13
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"INTL.65-13-TGO-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0.00408","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0.2","1","0.3","0.08175342464","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-TGO-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Tonga","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-TON-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0","0","0","0.0869","0.0869","0","0","0.06517","0.06517","0.06517","0.065","0.06517","0.06517","0.0651780821917808","0.065","0.0217260273972603","0.0217260273972603","0.0217260273972603","0.0216666666666667","0.0434520547945205","0.0217260273972603","0.0217260274","0.0217260274","0.0217260273972603","0.0217260273972603","0.0217260273972603","0.0217260273972603","0.0654794520547945","0.0654794520547945",""
"INTL.65-13-TON-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0.0869","0.0869","0","0","0.06517","0.06517","0.06517","0.065","0.06517","0.06517","0.0651780821917808","0.065","0.0217260273972603","0.0217260273972603","0.0217260273972603","0.0216666666666667","0.0434520547945205","0.0217260273972603","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-TON-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Trinidad and Tobago","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-TTO-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","7","1.7","2.2","0.8","0.5","1.5","1.6","4.2","5.5","5","5.5","5.5","6","2.9","2.9","6.6","13","14","14","9.4","6.4","6.8","8.3","10","8","14","12","16","13.1812602739726",""
"INTL.65-13-TTO-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","1.9","0.8","1.6","0.2","0.1","1.1","1.2","4.2","3.4","3.2","3.5","3.7","4.6","1.5","1.5","4.5","6.5","7.8","7.3","6.3","3.6","1.9","1.7","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-TTO-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","5","0.9","0.7","0.6","0.4","0.4","0.4","0","2.1","1.8","2","1.8","1.4","1.4","1.4","2.1","6.4","6","6.2","3.1","2.7","3.2","5.3","3.4","2.9","3.2","6.1","7","6.87895890410959",""
"","Tunisia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-TUN-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0.04087","0.1","2","2.2","3.2","1.4","1.5","3.5","3.7","4.1","4.1","4.9","1.9","1.8","0.2","0.2","0.2","0.2","0.2","0.2","0.2","5","0","4.9","5.6","5.3","6.4","6.4","6.04224657534247",""
"INTL.65-13-TUN-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0.04087","0.1","2","2.2","3.2","1.4","1.5","3.5","3.7","4.1","4.1","4.6","1.6","1.6","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-TUN-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0","0.1","0.0547397260273973","0","0.0182465753424658","0.0182465753424658","0",""
"","Turkey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-TUR-TBPD.A","        Refined petroleum products (Mb/d)","3","3","0","0","0","0","3.5","3.5","2.2","3.3","2.3","2.6","2.1","1.9","2.1","3.8","2.4","3.2","3","5.4","7.7","4.7","10","12","18","20","19","16","12","11","7.2","2.9","3.7","17","18.51895890410962",""
"INTL.65-13-TUR-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","0","0","2","1.6","1.2","1.9","1.5","1.6","1.4","1.2","1.3","2.6","1.5","1.9","1.5","3","3.9","2.1","5.7","7.8","10","11","8.4","4.6","4.4","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-TUR-TBPD.A","            Residual fuel oil (Mb/d)","1","1","0","0","0","0","1.5","1.9","1","1.3","0.8","1","0.7","0.8","0.8","1.2","0.9","1.2","1.6","2.4","3.8","2.6","4.6","4.2","7.7","9.4","10","11","7.9","3.1","2.4","1.1","0.6","14","16.4342465753425",""
"","Turkmenistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-TKM-TBPD.A","        Refined petroleum products (Mb/d)","","","","","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2","12","10","9","9.9","10.2112328767123",""
"INTL.65-13-TKM-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-TKM-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Turks and Caicos Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-TCA-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.65-13-TCA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-TCA-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Refined petroleum products (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Distillate fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Residual fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","U.S. Pacific Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-USIQ-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0.1","0.1","0.1","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0","0.4","0.3","0.4","0.4","0.4","0.35",""
"INTL.65-13-USIQ-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0.1","0.1","0.1","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-USIQ-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Refined petroleum products (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Distillate fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Residual fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","U.S. Virgin Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-VIR-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","8.7","3.3","2.8","2.9","2.9","2.9","2.6","3.1","3.3","3.3","3.7","3.7","3.7","3.7","3.9","3.9","4","13","13","13","13","13","0","0","0","0","0","0","0",""
"INTL.65-13-VIR-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","1.7","1.8","1.8","1.9","1.9","1.9","1.6","2","2","2","2.3","2.3","2.3","2.3","2.4","2.4","2.4","11","11","11","11","11","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-VIR-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","7","1.5","1","1","1","1","1","1.1","1.3","1.3","1.5","1.5","1.5","1.5","1.5","1.6","1.6","1.8","1.8","1.8","1.8","1.8","0","0","0","0","0","0","0",""
"","Uganda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-UGA-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.99879452054795",""
"INTL.65-13-UGA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-UGA-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Ukraine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-UKR-TBPD.A","        Refined petroleum products (Mb/d)","","","","","--","--","--","--","--","--","--","--","0","0","0","0","14","14","14","14","0","14","6.7","6.4","7.8","7","7.1","7.6","5.5","5","5.8","5.2","6.2","2.7","2.78093150684931",""
"INTL.65-13-UKR-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","14","14","14","14","0","14","6.7","6.4","7.8","7","7.1","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-UKR-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","United Arab Emirates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-ARE-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","130","131","131","131","127","192","159","162","162","160","175","201","205","205","122","129","147","152","177","188","247","252","372","310","311","326","373","368","388.098493150685",""
"INTL.65-13-ARE-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","14","14","14","14","14","15","2.4","6.8","6.8","7.3","4.3","6","10","10","1.9","1.9","2","30","30","7.5","80","2.2","2.4","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-ARE-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","116","117","117","117","113","178","157","155","155","152","171","195","195","195","120","127","145","122","147","180","167","169","285","228","243","256","268","267","271.381315068493",""
"","United Kingdom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-GBR-TBPD.A","        Refined petroleum products (Mb/d)","110","96","50","39","39","41","41","32","35","46","48","49","49","48","44","47","50","55","58","44","40","32","37","34","40","39","44","44","44","45","39","42","38","48","44.9102739726028",""
"INTL.65-13-GBR-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","20","24","24","16","19","25","23","26","26","24","25","23","24","24","29","24","23","22","23","19","22","18","21","18","14","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-GBR-TBPD.A","            Residual fuel oil (Mb/d)","31","27","25","22","19","18","17","15","16","21","25","23","23","23","20","24","26","32","30","21","17","11","14","14","18","21","23","26","30","31","23","27","20","23","18.7491780821918",""
"","United States","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-USA-TBPD.A","        Refined petroleum products (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","615","619","653","741","683","627","621","634","639","681","703","660","666","614","616","640","700","733","739","747","734","685","757","728","693","953","685",""
"INTL.65-13-USA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","0","0","0","0","305","298","302","302","312","321","325","349","352","379","400","407","416","396","412","397","458","479","504","499","456","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-USA-TBPD.A","            Residual fuel oil (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","310","321","312","349","291","233","229","228","233","251","259","213","193","186","196","206","240","253","261","265","284","264","270","226","200","182","161",""
"","Uruguay","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-URY-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","2.3","3.4","3.1","3","3","3","4.6","3.4","4.9","4.1","9.5","7.3","6.5","6.8","5.5","7.3","6.6","6.7","6.4","8.2","6","7.7","9.6","11","10","9.2","8.1","6.1","5.91567123287672",""
"INTL.65-13-URY-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","1.6","2.2","2.4","2.4","2.3","2.3","2.2","1.8","3.6","1.8","5.2","3.6","3.4","3.2","2","2","1.8","2.4","2.2","3.2","3.2","2.1","2.2","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-URY-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0.7","1.1","0.7","0.6","0.7","0.7","2.4","1.5","1.3","2.2","4.3","3.7","3.2","3.6","3.5","5.3","4.9","4.3","4.3","5","2.8","4.1","5.9","7.1","6.3","4.7","2.9","2.3","1.95238356164384",""
"","Uzbekistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
